英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,上海双禧堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13764624191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,齐鲁艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18660358004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MAO SPACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62180760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,张江当代艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15800378940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,神骏堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13811499598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,云渡艺品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62038101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宇星画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13361957667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大龙堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13301767157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,藏博堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13061617771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术桥画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18913570858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,如壹艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13391357603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,索美画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13918551478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,通图艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13801633479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,居德斋 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18621992276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,知美居,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13761686008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海触觉艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18523096603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M   ART•ON THE BUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-31109898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三道画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13817459638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,法乾艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13585511169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,寻耕堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13661711073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,M50artspace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62776123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,君德画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18049969532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,今企文化,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13867865111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海上艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13564675435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,路画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13901679333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺杰画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13426259989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,品霖,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13341806518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,卡卡艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13917519278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海泽海书画艺术院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18018845627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LOFTOOO艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-32582558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,光旭画坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15021305851 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LWH Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18701717975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,夏至空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13585593269 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,第九空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13916106589 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,朱屺瞻艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-56710741 56710742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,静美艺术生活空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13817655110 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,荷盛艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-54845205   QQ:2196731658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,龙墨斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13818661076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,梁艺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-21-62990811 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,帕萨加德画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-55781398 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,利奥艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13917716253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宝胜画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6328339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海百雅轩艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13818190448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,全摄影画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02162985416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翡翠画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86(0)21 50345282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海比翼艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(21) 6277 5358 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上午艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 86 21 63842432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,春天翰墨画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64737578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海ART LABOR画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 - 21 - 3460 5331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,周围艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-33050100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,奥沙艺术空间·上海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-56713605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一风阁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-63231925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,竹艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 21 62769100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Park Ryu Sook画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82 (0)2 549 7575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FYR 画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13524366672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OV画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 (21) 6217 3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术景中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ 86] 21 6277 4940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,利迈仕画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-21-6473 5435    86-21-6473 5422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海上山画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(86-21) 64064626、(852) 25242999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雪域风情艺术画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18018627668 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大家好画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13817827981 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东廊艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 21 62769932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,埃库美术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021 5168 8906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,山外山画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18621712303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翁越草堂 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18067767160 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SMart gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86(21)62993208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宇晴轩名家画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02151521699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,视平线艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-021-62340599   62596695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,煌杰画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62514084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,怡琴画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62719886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,西艺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 21 54047702 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,五五画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62664108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣菱画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-52306570/52392981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,红桥画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-6280 1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海大剧院画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-63868686转3103，3104 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,荣艺轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15850599680、18651998557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MOON ART ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64152090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,菲籽画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-21-64316661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海鲸画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-54653655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,巴塞艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62898879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,兆镕画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-50761261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,木林画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-21-68569068　13901606013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣彼得艺术沙龙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-56321879/13311641031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,双城现代手工艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[86 21] 5252 1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,逸宝居,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13801664790/18818234473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,飛艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18621712303 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海云峰画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(8621) 6487 4072-107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,婳艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021——33532105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,溪谷艺术中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-37824317 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苗王艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chenxiangdongart@163.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圣东方艺术机构上海画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62317735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,惠生艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0086-10-84599522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海博凯画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13761583863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,诚一阁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18559581109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术+上海画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021 56086067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,子水艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13818047509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,龙二造艺术空间 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13301930926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海派美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-61701311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,香港兴华艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-61552921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,角度抽象画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13052475872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,栖艺馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86 21 62999868 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,老报馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13311806984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,璟通艺坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-54660677 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苏州河艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-32110683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,安福六号画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+86(21) - 3368 6806 / 3368 0608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,邑画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13162650798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,和辉艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-6127 1522 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,海派源流画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13764636478 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KING空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-55054108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海多伦现代美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 (021) 65875996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,法国UWANTART当代画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+33 6 48 05 75 57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海大朴堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-51575305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,杰奎琳画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13391327395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,外滩66现代美术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tel：021-63231033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,明圆文化艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-64738383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,费历尼画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-54047787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三尚艺术·上海,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021－63815800　63815758　63815768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,对比窗艺廊（上海）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(8621) 6323 1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,小平画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62770903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,昇艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86 21 3633 9218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,科恩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86-021-54660825/86-021-54660823 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上海香地艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-62980729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中邦美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-58386666 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺杰艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62270847, 62770542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,杰艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86（21）33676516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
