英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,扬州本色画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18012126305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JL ART ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18626438883 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金陵墨缘堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13505192688 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华媒画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13770765600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中国粉画艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13962121891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天和画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15305175785 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雅琴画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15862164305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,清墨阁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13913035128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,明画艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02558861532 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,吴韵汉风艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13814438751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,汉宫书画艺廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0516-83900106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鼎轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025-86619856   18651835796  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苏州本色美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0512-65968890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,养墨堂美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025-86630399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,禅画廊（阿含斋） ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18086751068 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,红楼画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,051683822719 13003509882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,菲梵尚艺,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675121519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,无锡天艺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15852548886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苏州龙宝斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15862356199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,子默艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13611516227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,柏生中国画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,051087996782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,顺雨画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15162223088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,决澜画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025—68137321 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,柳湖画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0514-87316960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,半山草堂精品画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13665222236 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,法瑞尔空间 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,021-61401876-12、0513-88767362 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,彭城画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0516-83203932    15895236197 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,芥墨艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025-84699096 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,绿竹堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13584933063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,无锡苏珈美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0510-83333701 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,彩盒子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025-83319092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南通光明画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15896286623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,七松阁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13851565673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,江苏徐州翰林画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0516-83816676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,爱涛画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025—83752338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鼎成画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0512-67707756 / 67707576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尚东当代艺术中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025-84436665 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,铜柱堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15162223088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,瀚霖聚艺画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13093095503、13003327871\85028585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,馀庆堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0513-85707979   85708877  82926226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,江苏可一画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(025)3612162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,江苏王朝艺术公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(025)3722188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,古彭堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,025-86529887　13815852666　13814075888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,默言画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13645220188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,兰陵画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0519-8087070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,汉璞艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0512-62998666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
