英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,翠華堂藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(04) 2224-3531 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,錦江堂藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(04) 2375-3250 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,草秦風藝術光廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(04) 2316-8118 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聿陶坊藝術文化館 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(04) 2375-8707 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,苡樂藝術空間 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(04) 2375-9562 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,科元艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886-4-26229706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,牽手藝術空間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(04) 2223-5899 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金禧美術 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(04) 2376-2968 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金磚藝廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(04) 2301-6206 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,由鉅藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(04) 2305-5758 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,凡亚艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00866-4-2703-2425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,107畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(04) 2325-1938 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31號倉庫 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(049) 239-4817 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,月临画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-4-2371-1219 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,永春堂美術館 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(04) 2568-2728 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,心般若藝術 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2372-0889 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鶴軒藝術,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-2313-2224 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,臻品藝術中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-2323-3215 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新美画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-4-2372-4223 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,韋瑞畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-2312-5085 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,奔騰藝術中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-2473-6818 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,有寬藝術經紀有限公司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-25682728 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金寶隆藝廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2658-2098 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,F.A. GALLERY創易空間 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-8501-1191 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,纯’空间 Jun'Space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(02) 25075128 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新竹沙湖壢藝術村 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(03) 576-0108 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,寶邁藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(03) 347-1755 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,寄暢園 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(03) 387-5866 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,當代陶藝館 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(037) 875-866 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,極真美術館 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(037) 665-819 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,圓座藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(03) 573-6038 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,智邦藝術館 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(03) 577-0270 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,枕石画坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-5253546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,霍克艺术会馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-23680333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,名冠藝術館 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(03) 595-4719 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,台北卡门国际艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-3354108  3354103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天母藝廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(037) 876-199 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,凡友藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(037) 879-113 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,gallery41 斯依畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-8786-0400 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,麗品藝術 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2707-2255 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,視覺藝術協會 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2321-8809 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雪泥鸿爪 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886 2 86669137　86353013 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,庸雅堂 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-27817717 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,愛力根畫廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2758-1038 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,簡緣居 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2658-2713 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,蓽蘿藝術活動中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2595-7097 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,恆昶攝影藝廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2706-6466 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MOT Arts ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2778-3188 #2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,國際畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2775-5705 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大道藝術工作館 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2760-9719 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,時代藝術空間 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2784-9928 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,東家畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2391-7123 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一年画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2396-6980 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,夏可喜当代艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2516-5386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,緣投畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2784-5178 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翫澤畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-28762408 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,醉藝軒 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2260-2356 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,彩石藝術 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-8677-7530 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,嘉慶堂 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2752-2953 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雋永雕塑畫廊(朱雋館) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2581-1280 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雋永雕塑畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2581-5486 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南畫廊 (仁愛新館) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2751-2700 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,南畫廊 (敦南本館) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2751-1155 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,從雲軒畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2721-0936 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,福華沙龍 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2784-9457 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,漢相藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2392-9256 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,傳承藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2781-5864 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,紫金堂音樂藝術經典廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2599-5575 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,雲水草堂 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2834-6259 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,國葵藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2702-6008 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,神采畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2831-4149 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,真善美畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2836-3452 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,浩氏畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,暂无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,哥德艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-27736871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,風野藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2923-6435 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,美和画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2567-2266 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,藏新畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2702-5195 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鴻寶藝術 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0935-625-455 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鴻展藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2772-2922 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,寒舍空間 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2392-7622 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,博大畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2397-3672 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,荃美術 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2378-6666 #6524 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,陶藝家的店 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2677-4829 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,陶藝後援會陶瓷藝術館,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2721-6781 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,陶華灼陶藝館 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2678-9698 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,造居生活館 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2677-1841 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,逍遙遊藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2871-2847 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,官邸藝文沙龍 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2396-9398 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,孟焦畫坊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2834-4319 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,其玟畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-8771-3372 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,吉林藝廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2541-6608 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,敦煌畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2396-7030 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,東風藝術 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-8502-1277 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,東之畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2711-9502 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,台陽畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2331-4889 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,台華藝術中心 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2678-0000 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北莊藝術 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2596-3828 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,北風畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2561-6516 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,比劃比畫畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2702-7756 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,心視覺藝術 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-8786-4673 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天棚畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2558-5789 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天使美術館 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2701-5229 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大古文化 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2523-1980 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,上古藝術 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2711-3577 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,八大画廊（台北B馆）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2752-2664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一票人票畫空間 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2393-7505 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Lili藝廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2876-0798 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AMPM現代藝廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2389-2896 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,一畫廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,无,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,非常廟藝文空間 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2516-1060 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,看見藝術．空間粧置　Catch Art Consulting ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-27385768 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺星艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00886-2-2577-0636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,藝大利藝術中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-27783598 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,爵士攝影藝廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2741-2256-603 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鄭甘美藝術空間KAREN JENG ART SPACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-2581-0525 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,臺藝大畫廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-82751414 #215 #216 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,萬菓國際藝廊wingrow art gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-23258253 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,毓繡藝術空間新竹教育大學,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-5213132分機2936 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新苑艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+886-2-25785630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新典艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03-561-6511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
