英文称谓,名,中间名,姓,中文称谓,单位,部门,职务,商务地址 街道,商务地址 街道 2,商务地址 街道 3,商务地址 市/县,商务地址 省/市/自治区,商务地址 邮政编码,商务地址 国家/地区,住宅地址 街道,住宅地址 街道 2,住宅地址 街道 3,住宅地址 市/县,住宅地址 省/市/自治区,住宅地址 邮政编码,住宅地址 国家/地区,其他地址 街道,其他地址 街道 2,其他地址 街道 3,其他地址 市/县,其他地址 省/市/自治区,其他地址 邮政编码,其他地址 国家/地区,助理的电话,商务传真,商务电话,商务电话 2,回电话,车载电话,单位主要电话,住宅传真,住宅电话,住宅电话 2,ISDN,移动电话,其他传真,其他电话,寻呼机,主要电话,无绳电话,TTY/TDD 电话,电报,Internet 忙闲,办公地点,地点,电子邮件地址,电子邮件类型,电子邮件显示名称,电子邮件 2 地址,电子邮件 2 类型,电子邮件 2 显示名,电子邮件 3 地址,电子邮件 3 类型,电子邮件 3 显示名,附注,工作证号码,关键词,记帐信息,纪念日,经理姓名,类别,里程,敏感度,目录服务器,配偶,其他地址 - 邮箱,商务地址 - 邮箱,身份证编号,生日,私有,缩写,网页,性别,业余爱好,引用者,用户 1,用户 2,用户 3,用户 4,优先级,语言,帐户,职业,助理的姓名,住宅地址 - 邮箱,子女
,,,,美苑尚品,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18934399366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Simard Bilodeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514-838-1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,宝德斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13380718222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,深圳市布吉大芬艺术画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15602997673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,石饶斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13652998555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东莞敏求集雅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13829251287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,石园斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13712697353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华汕画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13546817694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,天雄艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13902892771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,小洲艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15989210627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,比玉堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020-34053965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,德瀚艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15015332333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,崇誉轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15975465298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三联致合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13823129879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,诗佳画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13712885256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,广东艺珍坊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13694916865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,予良画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13510818554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,信钧艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13922480060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,崧月书画苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600189630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三滴水书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0755-82303330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,深港书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18566265759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,中原墨韵堂书画院 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13168030790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,聚雅堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13650065113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,绿洲艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13480479596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,可予画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13265371888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大有自在美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18929477717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,福权艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18588247675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,腾泰艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15915803359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,星斗堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13318791002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,德昌中藝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15989660863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新裕堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13800002358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,佛山得力汇艺轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13702926206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,正诚艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13268077777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WE GALLERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15910952508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,自劳地艺术馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18675461008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,城市画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13802421400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,容城艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13924847957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,鉴光楼,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13602588184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,广州从化汇名轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13422125491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,子非鱼艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13926523923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,思进轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13715878489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,风行艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18681535555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,长宜阁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13929282246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,弘艺博雅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18929829666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,荣华美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18929298144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,龙汇艺苑美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13826926111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,珍曦堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13316058568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,尊御轩艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13580893016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,十香书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13711233375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,容宝斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15363915133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翰林美苑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18002964833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,云山画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13432536250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,青腾画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15361082155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,弘艺轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15989939796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,老深镇当代艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15999543638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,明德斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18620570431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,耕墨斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13346448488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,珍风阁画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13902960399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,顺德大良登科画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18566027280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,处厚堂画廊 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13518784462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,新画廊名家字画总店,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13118657123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三湾红枫书画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18813689323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,游艺轩画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13928035557 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,韩江书画苑 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13922331518 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,翰华堂艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13336407864 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,焱文阁 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18825320108 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,博缘堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13554739938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,妙笔斋画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13715305804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,无规则艺术工作室,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15920277052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,德胜美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0757-2830 3366 138 2452 5088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,弘艺堂艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13902428728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,春州书画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13623079616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,小师妹画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15889607676 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,广东艺时代艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18028682188 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,多道画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18818548654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,将军画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15323435410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,格丰艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13823753753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,锦山书画,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13802220485 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,318艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13662690318 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,三希堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13302960836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,长城艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13662218707 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,泗海汇画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020-34768311 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,金沙印社,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18680569257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,深圳雅宝斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18923818118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华艺廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87306610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,水墨村,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020-23363559 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,佩雅斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13502869698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大香山美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0756-2231888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CC空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13723706311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,大树空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37039972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,渔歌晚唱艺术沙龙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020－81571006  81597716  81570719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,广东逸雅堂美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13827661668;,0662-3389188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,悟道逸斋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0663-8612501 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,禾兴堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13590114660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,藏乐阁艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400-629-1888  0755-82784166  0755-82784261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ART 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020-81215176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,青蓝艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18688262204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,维斯比艺术,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020-87077450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,儒舍画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0755-26980983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,墨一堂画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13902999560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,维他命艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0086-20-84296760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,静鹤斋书画院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15919135009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,国彩艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020-87352206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,名家画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13923326908 13823922618 0760-22129018 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,禾兴堂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13590114660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1001画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13714999715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,创艺空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600155575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13600155575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,红点艺术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020-87018889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,美荷收藏馆 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0757-86230635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,深圳当代艺术创作库,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0755－26291352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺缘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13724823321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,榕艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13798388828 0755-26888007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,博雅轩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13242635369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,美林美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020-32382177 020-32382680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,好一佳画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13798277293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,东涞艺术中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020-86665853 86666920 86663542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,好景画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135 8033 0209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,青在堂书画院 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13544532313 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,华人和画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13713849278 13612902689 075528349160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,丹约画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13560466940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,百藏馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020-38031383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,有美堂美术馆,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0757-86398083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,境|界空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0755-28235950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,艺术无双画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15814666993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,青溪居画廊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13536870096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GDG艺术空间,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gao-dagang@163.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
